ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2014,"2014",0,"Total",65898,3978,"Census Tract 9400, Kitsap County, WA","14000US53035940000"
2014,"2014",0,"Total",94750,30213.999999999996,"Census Tract 910, Kitsap County, WA","14000US53035091000"
2014,"2014",0,"Total",56313,6214,"Census Tract 912.03, Kitsap County, WA","14000US53035091203"
2014,"2014",0,"Total",45724,9086,"Census Tract 801.02, Kitsap County, WA","14000US53035080102"
2014,"2014",0,"Total",59872,4344,"Census Tract 9401, Kitsap County, WA","14000US53035940100"
2014,"2014",0,"Total",82705,8493,"Census Tract 911, Kitsap County, WA","14000US53035091100"
2014,"2014",0,"Total",53828,19238,"Census Tract 801.01, Kitsap County, WA","14000US53035080101"
2013,"2013",0,"Total",51740,4125,"Census Tract 811, Kitsap County, WA","14000US53035081100"
2013,"2013",0,"Total",55304,5615,"Census Tract 912.03, Kitsap County, WA","14000US53035091203"
2013,"2013",0,"Total",67539,6937.999999999999,"Census Tract 917, Kitsap County, WA","14000US53035091700"
2013,"2013",0,"Total",42277,5385,"Census Tract 903, Kitsap County, WA","14000US53035090300"
2013,"2013",0,"Total",63488,11482,"Census Tract 926, Kitsap County, WA","14000US53035092600"
2013,"2013",0,"Total",68661,5213,"Census Tract 807, Kitsap County, WA","14000US53035080700"
2013,"2013",0,"Total",89028,17191,"Census Tract 908, Kitsap County, WA","14000US53035090800"
2013,"2013",0,"Total",52500,5966,"Census Tract 809, Kitsap County, WA","14000US53035080900"
2013,"2013",0,"Total",68404,7621,"Census Tract 918, Kitsap County, WA","14000US53035091800"
2013,"2013",0,"Total",77963,18436,"Census Tract 927.01, Kitsap County, WA","14000US53035092701"
2013,"2013",0,"Total",49609,4718,"Census Tract 912.04, Kitsap County, WA","14000US53035091204"
2013,"2013",0,"Total",36567,6068,"Census Tract 802, Kitsap County, WA","14000US53035080200"
2013,"2013",0,"Total",62750,15609.000000000002,"Census Tract 901.02, Kitsap County, WA","14000US53035090102"
2013,"2013",0,"Total",74573,8933,"Census Tract 904, Kitsap County, WA","14000US53035090400"
2013,"2013",0,"Total",76838,12402,"Census Tract 927.04, Kitsap County, WA","14000US53035092704"
2013,"2013",0,"Total",73578,10279,"Census Tract 919, Kitsap County, WA","14000US53035091900"
2013,"2013",0,"Total",82865,18174,"Census Tract 909, Kitsap County, WA","14000US53035090900"
2013,"2013",0,"Total",76791,9618,"Census Tract 913.01, Kitsap County, WA","14000US53035091301"
2013,"2013",0,"Total",53458,17812,"Census Tract 801.01, Kitsap County, WA","14000US53035080101"
2013,"2013",0,"Total",70842,9513,"Census Tract 928.01, Kitsap County, WA","14000US53035092801"
2013,"2013",0,"Total",38488,4726,"Census Tract 812, Kitsap County, WA","14000US53035081200"
2013,"2013",0,"Total",80489,12591,"Census Tract 920, Kitsap County, WA","14000US53035092000"
2013,"2013",0,"Total",48686,10759,"Census Tract 806, Kitsap County, WA","14000US53035080600"
2013,"2013",0,"Total",38327,5573,"Census Tract 803, Kitsap County, WA","14000US53035080300"
2013,"2013",0,"Total",84670,16422,"Census Tract 928.02, Kitsap County, WA","14000US53035092802"
2013,"2013",0,"Total",91182,8863,"Census Tract 913.02, Kitsap County, WA","14000US53035091302"
2013,"2013",0,"Total",110147,28943,"Census Tract 910, Kitsap County, WA","14000US53035091000"
2013,"2013",0,"Total",76964,8863,"Census Tract 921, Kitsap County, WA","14000US53035092100"
2013,"2013",0,"Total",45445,10967,"Census Tract 905.01, Kitsap County, WA","14000US53035090501"
2013,"2013",0,"Total",58482,13378,"Census Tract 928.03, Kitsap County, WA","14000US53035092803"
2013,"2013",0,"Total",76553,13370,"Census Tract 902.01, Kitsap County, WA","14000US53035090201"
2013,"2013",0,"Total",42645,8293,"Census Tract 810, Kitsap County, WA","14000US53035081000"
2013,"2013",0,"Total",71319,17577,"Census Tract 914, Kitsap County, WA","14000US53035091400"
2013,"2013",0,"Total",49327,3633,"Census Tract 922, Kitsap County, WA","14000US53035092200"
2013,"2013",0,"Total",62738,11024,"Census Tract 929.01, Kitsap County, WA","14000US53035092901"
2013,"2013",0,"Total",37027,3071,"Census Tract 808, Kitsap County, WA","14000US53035080800"
2013,"2013",0,"Total",86014,11807,"Census Tract 911, Kitsap County, WA","14000US53035091100"
2013,"2013",0,"Total",122292,48869,"Census Tract 814, Kitsap County, WA","14000US53035081400"
2013,"2013",0,"Total",64778,13594,"Census Tract 905.02, Kitsap County, WA","14000US53035090502"
2013,"2013",0,"Total",67206,11266,"Census Tract 929.02, Kitsap County, WA","14000US53035092902"
2013,"2013",0,"Total",46661,15427,"Census Tract 923, Kitsap County, WA","14000US53035092300"
2013,"2013",0,"Total",82009,8306,"Census Tract 915, Kitsap County, WA","14000US53035091500"
2013,"2013",0,"Total",31859,5220,"Census Tract 805, Kitsap County, WA","14000US53035080500"
2013,"2013",0,"Total",82269,13031,"Census Tract 902.02, Kitsap County, WA","14000US53035090202"
2013,"2013",0,"Total",66071,3818,"Census Tract 9400, Kitsap County, WA","14000US53035940000"
2013,"2013",0,"Total",50063,5977,"Census Tract 804, Kitsap County, WA","14000US53035080400"
2013,"2013",0,"Total",57580,6959,"Census Tract 924, Kitsap County, WA","14000US53035092400"
2013,"2013",0,"Total",50625,7047.000000000001,"Census Tract 801.02, Kitsap County, WA","14000US53035080102"
2013,"2013",0,"Total",54089,6753.000000000001,"Census Tract 916, Kitsap County, WA","14000US53035091600"
2013,"2013",0,"Total",63087,4915,"Census Tract 9401, Kitsap County, WA","14000US53035940100"
2013,"2013",0,"Total",98125,18250,"Census Tract 907, Kitsap County, WA","14000US53035090700"
2013,"2013",0,"Total",65824,8462,"Census Tract 901.01, Kitsap County, WA","14000US53035090101"
2013,"2013",0,"Total",55097,2517,"Census Tract 925, Kitsap County, WA","14000US53035092500"
2013,"2013",0,"Total",52981,8594,"Census Tract 912.01, Kitsap County, WA","14000US53035091201"
